code_UAI,nom_etablissement,code_departement,nom_formation,code_formation_parcoursup,type_contrat,formation_selective,concour,nombre_candidats,taux_admission,taux_femmes,taux_boursiers,taux_meme_academie,taux_meme_etablissement,taux_bac_technologique,taux_bac_pro,taux_mention_assez_bien,taux_mention_bien,taux_mention_tres_bien,taux_mention_tres_bien_felicitations
0301577B,"Université de Montpellier, Antenne de Nîmes",30,Licence - Parcours d'Accès Spécifique Santé (PASS),31852,Public,False,False,1654,0.58,0.458984375,0.128984375,0.8709375,0.0,0.0319970703125,0.0,0.193984375,0.355,0.1939999999999999,0.0
0755976N,Université de Paris,75,Licence - Portail Sciences du langage,9317,Public,False,False,709,1.0,0.86890625,0.208984375,0.148984375,0.0,0.118984375,0.0,0.34296875,0.06,0.03,0.0
0470800P,IFSI CH Intercomm Marmande Tonneins,47,D.E Infirmier,23951,Public,True,False,5216,0.31,0.90390625,0.2409765625,0.82796875,0.0,0.48296875,0.13798828125,0.5859375,0.2069921875,0.0,0.0
0753541S,Institut Catholique Paris,75,Licence - Histoire de l'art et archéologie - Parcours Histoire de l'Art - Espagnol,9446,Privé enseignement supérieur,False,False,258,1.0,0.6759375,0.1,0.3,0.0,0.05,0.05,0.35,0.2,0.15,0.0
0590215N,Lycée Sévigné,59,BTS - Production - Métiers de la mode-vêtements,12278,Public,True,False,423,0.23,0.82796875,0.4,0.8,0.0,0.04,0.68,0.32,0.44,0.16,0.0
0440984F,Université de Nantes,44,Licence - Portail Chimie - PCGSI,32035,Public,False,False,709,0.87,0.721875,0.037998046875,0.8459375,0.0,0.037998046875,0.0,0.53796875,0.268984375,0.038,0.0
0592967E,Lycée La Sagesse,59,BTS - Services - Gestion de la PME,6928,Privé sous contrat d'association,True,False,227,0.38,0.88890625,0.25,1.0,0.5,0.43796875,0.5,0.56296875,0.31296875,0.0,0.0
0860740M,IRTS POITOU CHARENTES,86,D.E Educateur de Jeunes Enfants,24935,Privé sous contrat d'association,True,False,270,0.2,0.96,0.0,0.2859765625,0.0,0.71390625,0.0,0.428984375,0.5709375,0.0,0.0
9711151Z,Université des Antilles - Pôle Guadeloupe (Saint-Claude),971,Licence - Lettres - Parcours Etudes littéraires appliquées (option préparation IEP) / Métiers de l'enseignement et de la recherche - Saint-Claude - Guadeloupe,19515,Public,False,False,184,0.99,0.916875,0.5809375,0.96796875,0.0,0.0319970703125,0.065,0.32296875,0.32296875,0.0,0.0
0490072M,ESA - Ecole Supérieure d'Agricultures,49,Formation d'ingénieur Bac + 5 - Bac STAV,31142,Privé sous contrat d'association,True,False,29,0.69,0.8,0.0,0.0,0.0,1.0,0.0,0.2,0.8,0.0,0.0
0597065J,Université de Lille,59,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours  Russe",7082,Public,False,False,121,1.0,0.6,0.4,0.6,0.0,0.0,0.2,0.4,0.2,0.2,0.0
0860774Z,Lycée St Jacques de Compostelle,86,BTS - Production - Métiers de l'eau,10613,Privé sous contrat d'association,True,False,116,0.76,0.18796875,0.0,0.71390625,0.5709375,0.2859765625,0.5709375,0.428984375,0.14298828125,0.143,0.0
0763400H,UniLaSalle Rouen,76,Formation d'ingénieur Bac + 5 - Série générale,29289,Privé sous contrat d'association,True,True,241,0.97,0.666875,0.0,0.33296875,0.0,0.0,0.0,0.27796875,0.27796875,0.389,0.0
0891200W,Lycée Catherine et Raymond JANOT,89,BTS - Production - Systèmes numériques - Option électronique et communication,10795,Public,True,False,128,0.43,0.1669921875,0.25,1.0,0.375,0.25,0.625,0.375,0.0,0.125,0.0
0110023R,Lycée polyvalent Louise Michel,11,BTS - Services - Négociation et digitalisation de la Relation Client,2459,Public,True,False,817,0.29,0.515,0.518984375,0.96296875,0.33296875,0.443984375,0.4809375,0.2219921875,0.2959765625,0.074,0.0
0141408E,Université de Caen Normandie,14,Licence - Philosophie,2881,Public,False,False,380,0.99,0.511953125,0.3809375,0.951875,0.0,0.14298828125,0.047998046875,0.428984375,0.047998046875,0.048,0.0
0500036T,Lycée Julliot De La Morandiere,50,BTS - Production - Systèmes numériques - Option électronique et communication,6000,Public,True,False,88,0.79,0.0,0.1669921875,0.83296875,0.0,0.0,1.0,0.666875,0.1669921875,0.0,0.0
0270044B,Lycée Georges Dumezil,27,BTS - Services - Professions immobilières,28819,Public,True,False,651,0.13,0.866875,0.2859765625,0.5709375,0.14298828125,0.356953125,0.2859765625,0.5,0.213984375,0.0,0.0
0221593M,Lycée Pommerit Jaudy,22,BTS - Agricole - Sciences et technologies des aliments spécialité Aliments et processus technologiques,3368,Privé sous contrat d'association,True,False,89,0.7,0.33296875,0.33296875,0.916875,0.25,0.58296875,0.25,0.33296875,0.08298828125,0.0,0.0
0751719L,Université Sorbonne Nouvelle Paris 3,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Anglais - Mineure Didactique du français langue étrangère (à distance ENEAD)",23998,Public,False,False,338,0.42,0.83296875,0.4,0.2,0.0,0.1,0.1,0.4,0.4,0.1,0.0
9720832X,Université des Antilles - Pôle Martinique,972,Licence - Portail Sciences de la vie - Biologie de la santé / Sciences de la terre et de l'Univers - Martinique,15963,Public,False,False,613,1.0,0.65796875,0.328984375,0.85890625,0.0,0.18796875,0.0239990234375,0.35296875,0.07099609375,0.0,0.0
0673021V,Université de Strasbourg,67,"C.M.I - Cursus Master en Ingénierie - Informatique - Cursus Master Ingénierie : Informatique, Image, Réalité Virtuelle, Interactions et Jeux",15964,Public,True,False,560,0.27,0.08298828125,0.0,0.5559375,0.0,0.0,0.0,0.0,0.5559375,0.3329999999999999,0.111
0692437Z,Université Jean Moulin Lyon 3,69,Licence - Portail Langues Etrangères Appliquées Anglais-Allemand,8506,Public,False,False,365,0.99,0.735,0.363984375,0.613984375,0.0,0.09099609375,0.022998046875,0.27296875,0.363984375,0.068,0.0
0383546Y,Université Grenoble Alpes,38,Double licence - Droit / Langues étrangères appliquées - Double Licence : Droit-Langues Option Juristes Trilingues d'affaires,5028,Public,True,False,524,0.36,0.9709375,0.2119921875,0.6359375,0.0,0.0,0.0,0.06099609375,0.5759375,0.364,0.0
0311383K,Université Toulouse 2 Jean Jaurès,31,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Langue et culture japonaises",4154,Public,False,False,1998,1.0,0.501953125,0.401953125,0.393984375,0.0,0.1609765625,0.1569921875,0.3459375,0.11,0.016,0.0
0180035R,Lycée Edouard Vaillant,18,BTS - Services - Négociation et digitalisation de la Relation Client,3105,Public,True,False,323,0.5,0.646875,0.2859765625,0.856875,0.428984375,0.356953125,0.5,0.64296875,0.07099609375,0.071,0.0
0442765S,Lycée polyvalent Nelson Mandela,44,CPGE - ECG -  - Mathématiques appliquées + ESH,31334,Public,True,False,1107,0.31,0.478984375,0.13,0.651875,0.042998046875,0.0,0.0,0.042998046875,0.456953125,0.435,0.065
0595809U,Lycée de L'Escaut,59,BTS - Production - Bioanalyses et contrôles,7159,Public,True,False,840,0.2,0.58296875,0.23796875,0.905,0.3809375,0.618984375,0.095,0.4759375,0.23796875,0.095,0.0
0941111X,Université Paris- Est-Créteil Val de Marne - UPEC (Paris 12),94,"Double licence - Langues, littératures & civilisations étrangères et régionales / Langues, littératures & civilisations étrangères et régionales - Allemand - Anglais",12870,Public,True,False,90,0.84,0.3,0.5,0.5,0.0,0.0,0.0,0.33296875,0.1669921875,0.0,0.0
0560070X,Lycée professionnel Emile Zola,56,"Mention complémentaire - Technicien ascensoriste, service et modernisation",12800,Public,True,False,27,0.73,0.0,0.666875,1.0,0.0,0.0,1.0,0.33296875,0.33296875,0.0,0.0
0511296G,Université de Reims Champagne-Ardenne,51,Licence - Géographie et aménagement,6115,Public,False,False,331,1.0,0.3109765625,0.35296875,0.58796875,0.0,0.1469921875,0.1469921875,0.35296875,0.265,0.0,0.0
0520867K,IFSI Saint Dizier,52,D.E Infirmier,23222,Public,True,False,2033,0.45,0.87296875,0.341953125,0.65796875,0.0,0.4209375,0.288984375,0.68390625,0.1319921875,0.026,0.0
0570146Z,Lycée Julie Daubie,57,BTS - Services - Comptabilité et gestion,6567,Public,True,False,322,0.41,0.32296875,0.35296875,1.0,0.58796875,0.528984375,0.235,0.411953125,0.11798828125,0.0,0.0
0641732K,Lycée Saint-John Perse,64,BTS - Services - Management Commercial Opérationnel,7775,Public,True,False,946,0.22,0.71,0.31,0.9309375,0.2069921875,0.516953125,0.413984375,0.551953125,0.413984375,0.034,0.0
0530959E,Facultés libres de l'ouest - UCO - Laval,53,Licence - Histoire,6235,Privé enseignement supérieur,False,False,149,1.0,0.565,0.11099609375,0.5559375,0.0,0.05599609375,0.0,0.5,0.2219921875,0.0559999999999999,0.0
0941772R,IFSI du CHI de Villeneuve-St-Georges,94,D.E Infirmier,23288,Public,True,False,7074,0.24,0.926875,0.428984375,0.428984375,0.0,0.14298828125,0.5,0.5,0.2859765625,0.0,0.0
0134248X,Aix-Marseille Université - Site de Marseille Timone,13,Licence - Parcours d'Accès Spécifique Santé (PASS),29261,Public,False,False,5053,0.41,0.565,0.283984375,0.85796875,0.0,0.01099853515625,0.0,0.2,0.45296875,0.2789999999999999,0.037
0740047Z,Lycée Savoie Leman,74,Mise à niveau - Hôtellerie restauration,8878,Public,True,False,267,0.64,0.6059375,0.125,0.625,0.0,0.08298828125,0.0419921875,0.58296875,0.25,0.083,0.0
0210015C,Lycée Carnot,21,CPGE - MPSI,3177,Public,True,False,2124,0.35,0.2419921875,0.062998046875,0.746875,0.073994140625,0.0,0.0,0.0,0.346953125,0.611,0.042
0331766R,Université Bordeaux Montaigne,33,Licence - Humanités - Parcours Licence 1 Culture humaniste et scientifique,12501,Public,True,False,243,0.51,0.775,0.03,0.81796875,0.0,0.0,0.0,0.1519921875,0.515,0.273,0.0
0860856N,Université de Poitiers,86,Licence - Portail LLCER ESPAGNOL / Sciences Du Langage,23879,Public,False,False,73,1.0,1.0,0.33296875,0.83296875,0.0,0.1669921875,0.0,0.1669921875,0.5,0.0,0.0
7200664J,Université de Corte,2B,"Licence - Portail Sciences de la vie - Biochimie, Biologie moléculaire ou Biologie des Organismes, Ecologie ou Chimie de l'environnement",30085,Public,False,False,483,0.48,0.65,0.093984375,0.96890625,0.0,0.0,0.0,0.43796875,0.2809765625,0.094,0.0
0890045R,Lycée agricole Auxerre-La-Brosse,89,BTS - Agricole - Analyses agricoles biologiques et biotechnologiques,10778,Public,True,False,235,0.64,0.64,0.2109765625,0.68390625,0.105,0.4209375,0.15798828125,0.5259375,0.052998046875,0.0,0.0
0382541F,Ecole de formation sanitaire et sociale IFTS,38,D.E Educateur Spécialisé,24879,Privé enseignement supérieur,True,False,353,0.26,0.9,0.1669921875,0.916875,0.0,0.416953125,0.25,0.1669921875,0.58296875,0.083,0.0
0450094H,Lycée agricole Le Chesnoy - Les Barres,45,BTS - Agricole - génie des équipements agricoles,5679,Public,True,False,165,0.63,0.0,0.14298828125,0.4759375,0.095,0.33296875,0.428984375,0.428984375,0.19,0.0,0.0
0760096S,Lycée Gustave Flaubert,76,DTS Imagerie médicale et radiologie thérapeutique,9611,Public,True,False,770,0.44,0.861875,0.125,0.56296875,0.0,0.5,0.0,0.375,0.375,0.0,0.0
0061496U,INSTITUT ENSEIGNEMENT SUPERIEUR TRAVAIL SOCIAL - IESTS,06,D.E Assistant de Service Social,24812,Privé sous contrat d'association,True,False,125,0.8,0.9559375,0.26296875,0.631953125,0.0,0.26296875,0.3159765625,0.473984375,0.105,0.0,0.0
0250008Y,Lycée Louis Pasteur,25,DN MADE - Spectacle - - Spécialité : Régie son du spectacle vivant,21563,Public,True,False,162,0.09,0.443984375,0.14298828125,0.14298828125,0.0,0.0,0.14298828125,0.71390625,0.0,0.286,0.0
0383546Y,Université Grenoble Alpes,38,Licence - Portail Histoire - Histoire - Grenoble,31061,Public,False,False,1313,1.0,0.318984375,0.19796875,0.941875,0.0,0.1069921875,0.057998046875,0.346953125,0.19796875,0.05,0.0
0752304X,ISTEC - Ecole Supérieure de Commerce et de Marketing,75,Formation des écoles de commerce et de management Bac + 5 - Programme Grandes Ecoles - Grade Master,24113,Privé enseignement supérieur,True,False,1140,0.53,0.461953125,0.128984375,0.11298828125,0.0,0.1769921875,0.0319970703125,0.3709375,0.145,0.016,0.0
0290335G,Lycée La Croix Rouge,29,BTS - Production - Maintenance des systèmes - option A Systèmes de production,3843,Privé sous contrat d'association,True,False,162,0.91,0.04,0.11099609375,0.94390625,0.77796875,0.2219921875,0.77796875,0.388984375,0.33296875,0.0,0.0
0771988T,I.F.S.I. du centre hospitalier du sud Seine-et-Marne (rentrée en février),77,D.E Infirmier,25260,Public,True,False,3180,0.38,0.925,0.29,0.54796875,0.0,0.483984375,0.0969921875,0.483984375,0.193984375,0.032,0.0
9741620T,Lycée Mémona Hintermann-Afféjee,974,BTS - Production - Systèmes numériques - Option informatique et réseaux,22702,Public,True,False,278,0.52,0.0,0.4,0.8,0.4,0.3,0.6,0.3,0.2,0.1,0.0
0010016M,Lycée Joseph-Marie Carriat,01,BTS - Services - Comptabilité et gestion,2009,Public,True,False,355,0.46,0.646875,0.33296875,0.88890625,0.11099609375,0.4809375,0.406953125,0.406953125,0.185,0.0,0.0
0311383K,Université Toulouse 2 Jean Jaurès,31,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Espagnol Jeunes Talents",20685,Public,False,False,203,0.99,0.74390625,0.378984375,0.516953125,0.0,0.10298828125,0.0,0.345,0.2409765625,0.207,0.0
0623985V,I.U.T. de Lens,62,"BUT - Techniques de commercialisation Parcours : Marketing digital, e-business et entrepreneuriat - Marketing et management du point de vente - Business développement et management de la relation client - Stratégie de marque et événementiel",7523,Public,True,False,1611,0.32,0.548984375,0.2619921875,0.97,0.0,0.54296875,0.03,0.585,0.305,0.055,0.0
0760093N,Lycée Camille Saint-Saens,76,BTS - Services - Tourisme,9599,Public,True,False,974,0.19,0.77390625,0.31796875,0.90890625,0.0,0.455,0.2269921875,0.545,0.2269921875,0.091,0.0
0230602E,I.U.T du Limousin - Site de Guéret,23,BUT - Carrières sociales Parcours animation sociale et socioculturelle,15506,Public,True,False,638,0.65,0.81,0.2109765625,0.183984375,0.0,0.55296875,0.15798828125,0.395,0.078994140625,0.0,0.0
0750654D,Lycée Henri IV,75,CPGE - PCSI,8965,Public,True,False,3998,0.09,0.353984375,0.125,0.75,0.416953125,0.0,0.0,0.0,0.0,0.625,0.375
0062205P,Université Côte d'Azur,06,Licence - Langues étrangères appliquées - Parcours Anglais - Espagnol,22666,Public,False,False,920,0.94,0.73390625,0.38,0.915,0.0,0.26796875,0.07,0.40796875,0.168984375,0.0279999999999999,0.0
0590060V,Lycée Alfred Kastler,59,BTS - Production - Conception et industrialisation en microtechniques,6732,Public,True,False,66,0.9,0.0,0.666875,0.666875,0.1669921875,0.0,0.83296875,0.666875,0.1669921875,0.0,0.0
0251711Z,Lycée Claude Nicolas Ledoux,25,BTS - Services - Assurance,3578,Public,True,False,534,0.23,0.65,0.2859765625,0.92890625,0.14298828125,0.5709375,0.2859765625,0.428984375,0.213984375,0.071,0.0
0650027B,Lycée Jean Dupuy,65,CPGE - PTSI,7816,Public,True,False,334,0.81,0.115,0.125,0.5,0.1669921875,0.0,0.0,0.916875,0.08298828125,0.0,0.0
0690642Y,Lycée ORT,69,BTS - Services - Gestion de la PME,23936,Privé sous contrat d'association,True,False,603,0.28,0.58796875,0.428984375,0.64296875,0.07099609375,0.428984375,0.356953125,0.213984375,0.213984375,0.0,0.0
0755976N,Université de Paris,75,Licence - Portail Langues étrangères appliquées - LEA Anglais Espagnol,9333,Public,False,False,2165,0.38,0.80890625,0.365,0.1219921875,0.0,0.095,0.0139990234375,0.621953125,0.27,0.027,0.0
0071126L,Institut Supérieur Saint-Denis,07,BTS - Services - Services informatiques aux organisations,33296,Privé sous contrat d'association,True,False,169,0.73,0.062998046875,0.1669921875,1.0,0.416953125,0.416953125,0.1669921875,0.416953125,0.08298828125,0.0,0.0
0570023R,Lycée Antoine De Saint-Exupery,57,BTS - Services - Négociation et digitalisation de la Relation Client,6516,Public,True,False,470,0.37,0.3609375,0.2809765625,1.0,0.5,0.5309375,0.375,0.343984375,0.093984375,0.031,0.0
0690522T,Lycée Aux Lazaristes,69,CPGE - PCSI,8292,Privé sous contrat d'association,True,False,2823,0.15,0.4259375,0.0,0.34,0.02099609375,0.0,0.0,0.0,0.0,0.4039999999999999,0.596
0062205P,Université Côte d'Azur,06,Double licence - Economie et gestion / Sociologie -  Double licence Sociologie Economie,15111,Public,True,False,1656,0.59,0.591953125,0.14298828125,0.63296875,0.0,0.04099609375,0.02,0.3059765625,0.326953125,0.265,0.0
0592806E,"Institut Catholique de Lille-Faculté de Gestion, Economie et Sciences",59,Licence - Economie,32267,Privé enseignement supérieur,True,False,175,0.65,0.80796875,0.047998046875,0.33296875,0.0,0.0,0.0,0.2859765625,0.5709375,0.143,0.0
0952260R,Université de Cergy-Pontoise - CY SUP,95,Licence - Portail Mathématiques Informatique Physique et Ingénierie,11638,Public,False,False,2078,0.84,0.1219921875,0.238984375,0.851875,0.0,0.0319970703125,0.012998046875,0.2769921875,0.0519921875,0.026,0.0
0330028B,Lycée Gustave Eiffel,33,CPGE - ENS Rennes D1,4289,Public,True,False,1950,0.26,0.7709375,0.148984375,0.55296875,0.085,0.0,0.0,0.02099609375,0.361953125,0.596,0.021
0870015U,Lycée Gay-Lussac,87,CPGE - ECG,31311,Public,True,False,167,0.8,0.5559375,0.11099609375,0.666875,0.2219921875,0.0,0.0,0.33296875,0.2219921875,0.3329999999999999,0.111
0312686B,Lycée Saint-Exupéry,31,Mention complémentaire - Aéronautique - option avionique,16951,Public,True,False,77,0.16,0.0,0.5,0.25,0.0,0.0,1.0,0.5,0.25,0.0,0.0
0640251A,Université de Pau et des Pays de l'Adour,64,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Espagnol",7750,Public,False,False,330,1.0,0.88390625,0.376953125,0.791875,0.0,0.0189990234375,0.075,0.376953125,0.263984375,0.019,0.0
0251711Z,Lycée Claude Nicolas Ledoux,25,BTS - Services - Négociation et digitalisation de la Relation Client,3576,Public,True,False,882,0.15,0.59296875,0.32,1.0,0.12,0.4,0.28,0.48,0.2,0.0,0.0
0542259M,EEIGM Nancy - Groupe INP,54,Formation d'ingénieur Bac + 5 - Bac général,21,Public,True,True,4085,0.52,0.3909375,0.1219921875,0.536953125,0.0,0.0,0.0,0.072998046875,0.633984375,0.293,0.0
0801327H,Lycée Edouard Branly,80,"DN MADE - Graphisme - - Spécialité : Édition + images imprimées, connectées",25130,Public,True,False,555,0.31,0.83296875,0.25,0.375,0.0,0.5,0.0,0.5,0.125,0.25,0.0
0750712S,Lycée Diderot,75,BTS - Production - Conception et Réalisation de Systèmes Automatiques,9174,Public,True,False,629,0.33,0.0669921875,0.385,0.30796875,0.0,0.385,0.461953125,0.461953125,0.153984375,0.077,0.0
0920799U,Lycée Richelieu,92,CPGE - TSI,11028,Public,True,False,393,0.51,0.1669921875,0.2219921875,0.916875,0.27796875,1.0,0.0,0.11099609375,0.666875,0.222,0.0
0861408N,Lycée professionnel KYOTO,86,Mise à niveau - Hôtellerie restauration,30113,Public,True,False,180,0.53,0.6,0.14298828125,0.5709375,0.0,0.0,0.428984375,0.2859765625,0.428984375,0.143,0.0
0062197F,Ecole d'ingénieurs privée ECAM EPMI,06,Formation d'ingénieur Bac + 5 - Série générale,29285,Privé enseignement supérieur,True,True,942,0.77,0.042998046875,0.15798828125,0.578984375,0.0,0.0,0.0,0.631953125,0.052998046875,0.0,0.0
0561718N,Université de Bretagne Sud - Site de Lorient,56,Licence - Portail Sciences sanitaires et sociales - Action sociale Santé,26675,Public,False,False,538,0.5,1.0,0.13298828125,0.666875,0.0,0.13298828125,0.0,0.33296875,0.0669921875,0.067,0.0
0120937D,L.E.G.T.A. Rodez-La Roque,12,BTS - Agricole - productions animales - Réservée aux bac Professionnels,25430,Public,True,False,111,0.57,0.75,0.25,0.75,0.0,0.0,1.0,0.25,0.75,0.0,0.0
0940120V,Lycée Marcelin Berthelot,94,BTS - Services - Commerce International,11397,Public,True,False,2130,0.18,0.671875,0.37,0.96296875,0.0189990234375,0.2219921875,0.2219921875,0.406953125,0.315,0.074,0.0
